b,C_main,C_treat_HT,C_treat_HTCT,C_cont_recept,C_mki67,C_imm_sig,C_imm_cyt,C_imm_pdl1,C_mki67_imm,C_cox6
236,0.6529119742919107,0.6512439746665802,0.6534415551664757,0.6606215189964623,0.6646276001700423,0.66124836982758,0.6626677906750535,0.6523283545525942,0.6732377926204526,0.6586112732277054
237,0.652042188550609,0.6477224750199372,0.6483440446591922,0.6516942659223468,0.6638207377523416,0.6547903863895795,0.6563540835952526,0.6510687870400775,0.6666979406107801,0.6491180747760004
238,0.657516851712251,0.6495429361867192,0.6520313540652697,0.6561445624409915,0.6700357893041945,0.6580035569737911,0.6576815264248022,0.6578571794515234,0.6709506488183674,0.6600199073430284
239,0.6373221326932967,0.6354608018417379,0.6358077604434539,0.6404855787677664,0.6538496077326867,0.6354567199758353,0.637399688145445,0.636803735723674,0.6522250251034754,0.6429877625660242
240,0.6532960717388062,0.6512428818362889,0.6505277750967369,0.6500013161473734,0.67427984802885,0.6637594433574042,0.6639173810422132,0.6508875220454685,0.6804569663680474,0.6571041248058682
241,0.6250951912182618,0.6230892104236706,0.6239946878656736,0.6379576143687662,0.6372053715707944,0.6347907650587864,0.6353294080499267,0.623730009844165,0.6485818830216015,0.6184271624658705
242,0.6348097046508319,0.6301131809772065,0.6301955761293754,0.6406747413915792,0.6562249537463578,0.6397084709706898,0.6439480760731968,0.6360081795914698,0.6569440387107406,0.6340157150026591
243,0.629548791618715,0.6173856105401008,0.6187189967855867,0.6367078058653122,0.6392396523671574,0.6399380927814596,0.6418429302750109,0.6258343585062899,0.648652724314457,0.6407714591848883
244,0.6561122442265939,0.6555571090203303,0.6432742285676689,0.6557586025396408,0.6679140075004935,0.6636209619053886,0.6649532864004211,0.654146654385157,0.6744111454700967,0.6498124876636621
245,0.6465864616861249,0.6452625830526987,0.6444889414762902,0.651737176994299,0.6588364761660475,0.6496851651124883,0.6497017135954062,0.6450184929296606,0.660325839628652,0.6572602331681243
246,0.6467278479558146,0.6452915176074949,0.6454255751066714,0.6531357964164516,0.6627189925004405,0.6507457427168476,0.650094606292276,0.6465325070284432,0.6653388590557756,0.6434032219762373
247,0.6728249953505673,0.6715938255532825,0.6659215175748558,0.6793602380509578,0.6845750418448949,0.677686442254045,0.6797470708573554,0.6727989585270597,0.689469964664311,0.6648130928026781
248,0.6394213830434643,0.6370872169373178,0.6358500688639057,0.6415633708081099,0.6549517952660069,0.6426603888408443,0.6440616892476217,0.6393212901572659,0.6587713398033375,0.642800518881522
249,0.6607953843302027,0.659223615916955,0.6603319636678201,0.669086752347998,0.6710099480968859,0.6627456129510628,0.6644757167572911,0.6616488507167573,0.6727786702916461,0.6606872528423134
250,0.6573453353183653,0.6556199065428603,0.6591998485409155,0.6561534555906474,0.6676419713776752,0.662986325654243,0.6639415505623779,0.6573582437630698,0.6727537154806674,0.6564159272996394
251,0.6402407621990472,0.6351873310158362,0.637432406334492,0.6451010686236642,0.6575978498776877,0.6479094244882194,0.6462598171752285,0.6403051371185786,0.6617902665121669,0.6481830178962277
252,0.6465898151119449,0.6387154106292118,0.6378761324084816,0.6467296948153999,0.6655805419104276,0.6487291517530218,0.6503007413624283,0.6453062131272987,0.666979338944978,0.6476265705610822
253,0.6394068382885559,0.6395045048711208,0.6430978212213206,0.6493444130645332,0.6672825087289508,0.6459342215566426,0.645763305037154,0.6363954519928052,0.6735168922493427,0.6387720055018842
254,0.6503437671078479,0.6440762567223779,0.6455535697034103,0.6500660161659099,0.6606688564711944,0.6550172286091521,0.65529095417512,0.6508388883521721,0.6668759862171126,0.6627338743438638
255,0.6600355027565842,0.6555635209176097,0.6565663031047844,0.6546759520030041,0.6681772406847936,0.6541041527984024,0.6590284534111663,0.6586017375868367,0.6625616604366157,0.668441804495878
256,0.6577515118196812,0.6453035419775387,0.6453271028037383,0.6650514411372025,0.6669520144506401,0.6624833110814419,0.6642111050027487,0.6583758737139715,0.6709966229482447,0.6658328752061572
257,0.6339094591261031,0.6335672849674139,0.6337503083546198,0.6341601215911894,0.6571574080705356,0.6378524194896035,0.6382900841111827,0.6340089283582803,0.659584457335657,0.6367582579356553
258,0.6356108257833689,0.6333025564083329,0.6334014822386915,0.6400253909631254,0.6517563456798265,0.6375440013849616,0.6347740781349184,0.6286324328334831,0.6540563712356661,0.6391474242186921
259,0.6492662560456368,0.6468645363978339,0.6479351825058907,0.6542763837790914,0.6634285478070356,0.6564838162953165,0.658261336860816,0.6484395022942416,0.6698689595304038,0.6518291926749618
260,0.6296832012406522,0.6313234866503136,0.6240354003414776,0.6393236059437979,0.6507757804403421,0.6352974508473566,0.6366469583889415,0.6292880415737793,0.6541309096873765,0.6425370741781797
261,0.6413075220558851,0.6371691617226646,0.637146106790446,0.6441548061848699,0.6585564538440257,0.6486505179674772,0.6479742399557346,0.6426101257262303,0.6643816667178999,0.6381182564323261
262,0.6395223634512984,0.6292091826005031,0.6297265240542745,0.6366580583291974,0.6557450137537119,0.6461889179572163,0.6452215314989442,0.6398462276134156,0.6615240963348671,0.6506346896371881
263,0.6540084719171635,0.6475094132412927,0.646885786005648,0.6621666143708818,0.6727643551929714,0.6608409162221525,0.6616096642610606,0.6526670850329463,0.6783024788202071,0.6587621587700031
264,0.6474451861177756,0.6472670261538827,0.647631264302286,0.6539737590168737,0.6589543197852579,0.6507906343286537,0.6488665067186102,0.6467206689312778,0.6623116453270621,0.6526316206222138
265,0.6229787432624776,0.6210498479439376,0.6233404111347037,0.6288120960403202,0.6415210272923132,0.6302821009403364,0.6311454371514572,0.6195331762216986,0.6460710424590305,0.6290532079551376
266,0.6673086876468941,0.6675886879862885,0.6679111126195304,0.6643474719363296,0.6793062779470036,0.6724844514963049,0.6739693017809718,0.6651535335194345,0.6829717369354387,0.6593159506860008
267,0.655873686907507,0.6562540033307712,0.6573749359467077,0.6759784140404816,0.6731760825006405,0.6604134640020497,0.6647130412503203,0.6565622598001537,0.6758102741480913,0.6544485011529593
268,0.6154634646361107,0.6154376232847804,0.6181337376069186,0.6199340184162697,0.6357661529980274,0.6229574565219264,0.6244045721964288,0.6155151473387716,0.6423815389386096,0.6146279276097611
269,0.650765277622612,0.6370357661554176,0.6394816221651212,0.6586255326619532,0.6687520947380181,0.6588250315208197,0.660748200520293,0.651164275340345,0.6753515169893228,0.6557048693681472
270,0.6363661358869416,0.6358830137395225,0.6389349316951696,0.640454998939488,0.6562527003778565,0.6428509705648994,0.6444378107889424,0.6365193209580744,0.6608953863798833,0.6395633832690479
271,0.6522872804889881,0.6471006759160441,0.6476059959250995,0.6554606901458556,0.6642815562239255,0.6593658031758352,0.6629555965201643,0.6448287571553313,0.6702160344102713,0.6508966398240678
272,0.6795450543469561,0.677776176983784,0.677936256383166,0.6787926811698602,0.6890057468504378,0.6739262674286446,0.6776721253741856,0.6794009828875122,0.6852438809649586,0.663024860330724
273,0.6506781230938378,0.6399094831805894,0.6415661970133968,0.6494318224605212,0.6677535713478873,0.6570225840217482,0.6580316733562763,0.6456439721973297,0.6738909430466967,0.6411595490726167
274,0.6466541043830758,0.6469470483911832,0.6495399987332151,0.6508424119584495,0.6639457182670383,0.6478100456042564,0.6484909424879656,0.6472716620217887,0.6621722194071447,0.6488472257410691
275,0.6533264113809295,0.6541787413411024,0.653574361914798,0.6596336530862092,0.6690325280106618,0.6565807621379535,0.6583784035085001,0.6509243905840785,0.6713958065365959,0.6555502177315625
276,0.6383704189045891,0.6402498426629193,0.6371634495185055,0.6392971989689032,0.6568930883760227,0.6418749407291819,0.6443406067607528,0.6351762606364177,0.6576862396868777,0.6499831886406938
277,0.649515841160366,0.6376521324794263,0.6388514250179692,0.6594089950978412,0.6647311081140015,0.653852676804794,0.6554678856109124,0.6496935141290391,0.6693748334315919,0.6549348667048933
278,0.6569424307660765,0.6567886589634316,0.6559246078819032,0.6569058184321134,0.6745749308026888,0.6642356076915191,0.6645358288300163,0.6569863655668322,0.6797812046922367,0.6538303823792159
279,0.6484141184777463,0.6425327566977718,0.6442016833693062,0.6571158058588955,0.6625317938554613,0.651876338952588,0.654010639407531,0.6466128009885181,0.6664473525848305,0.653838130160233
280,0.6356733334438018,0.635242506089579,0.6329558070556265,0.6372019420371505,0.6533248272548012,0.6434572238148105,0.6429269747634592,0.6350478052660359,0.658097068716963,0.6362864339094269
281,0.6509385879622369,0.6480059906533262,0.6521108427688737,0.6484333343788226,0.6615594517454443,0.6599206473669353,0.661402628359941,0.6514365022112097,0.6691104977574256,0.6516756578741022
282,0.6442353186473027,0.6449851241790231,0.6446001972750383,0.6494278221958476,0.6537662691761762,0.6530525505417044,0.6537582498656765,0.6441350772660567,0.663317267981299,0.640859188926936
283,0.6494157190425331,0.6430271093799083,0.6441265627944964,0.6510413394483885,0.6684833825469624,0.6560045862913866,0.6571354526606773,0.6495178111453164,0.6743340453603066,0.6521722058176792
284,0.6629865958631322,0.6525587769260417,0.6537621515138538,0.6600145604042653,0.6780523318059184,0.6717228384223374,0.6723138195366365,0.6616247698171385,0.6863774570682197,0.674258061753244
285,0.6626694513889967,0.6617610521902514,0.6567997950278731,0.6673706113448966,0.67570148604792,0.6642649730585879,0.6654218233202379,0.6618891597695616,0.676043106259414,0.65697060513362
286,0.6621438897865465,0.6594608385066757,0.6612339484650055,0.6554809082404967,0.6757207245514074,0.6657623947614593,0.6676758227740454,0.6613402500212603,0.6798962496810953,0.6690067182583553
287,0.6403553643161268,0.6330886003580725,0.634213218589676,0.6458091985496562,0.6558216859494185,0.6396858591481487,0.6420027983811516,0.6405359050355816,0.6556938029398047,0.6543698376638031
288,0.6424918174854339,0.6398532950579934,0.6398146070458608,0.6460046889870704,0.6583848528694899,0.6456178088657448,0.6489449779091451,0.6421049373641083,0.6608144600314146,0.6421204125689614
289,0.6562909196721577,0.6562545466302397,0.6528354806899562,0.6498730984981975,0.6657964079600381,0.6609709177322621,0.6598878093729288,0.6560080182350183,0.6698378570620281,0.658998690570491
290,0.6666753963918799,0.6587026630650314,0.6631136685048974,0.6762045150138802,0.6814124196553505,0.6724407563433925,0.6757181446091453,0.6667614465404099,0.6860142319463047,0.6706486684674843
291,0.6461949317137836,0.6357284890711224,0.6383720750994235,0.6518481980454419,0.6685420969880075,0.6516786385917317,0.6534513056077935,0.6443413385948146,0.6726423528686377,0.6533626722569905
292,0.6690846084958922,0.6700813767862009,0.6665576451349141,0.6655686640968734,0.6829420239068644,0.6699450998715103,0.6740957053303742,0.6691741618969747,0.6848732624693377,0.6689366507027995
293,0.6448256981200949,0.6427115653708098,0.6434834519681207,0.6478448013627791,0.6648263065036198,0.6508639046054633,0.6523088154772769,0.6433351584839082,0.6698834945549674,0.6510768388392042
294,0.651316770088883,0.652195401306964,0.655835444924728,0.64865734166987,0.6645746875759977,0.6593029002675118,0.6611856814491139,0.6512147861082128,0.671172266633195,0.6547057762157668
295,0.6359016355801832,0.6344704072495159,0.6350099879838049,0.6397743710631654,0.6553035811322776,0.6399197899844631,0.6404478902775971,0.6360929762661013,0.6566276586788309,0.6429200119396588
296,0.6172367371787726,0.6074830865266714,0.6055537929910909,0.6163964226610531,0.6420688886411772,0.6246366497174657,0.6265573686151102,0.6173396328340036,0.6471793728509814,0.6347975956715227
297,0.6413959187841448,0.6399918307605902,0.6429787089197883,0.6444423643140392,0.6551730006637507,0.6519989107680787,0.6541092976156032,0.6413193321646783,0.6652058478138775,0.6415405823986929
298,0.6237508462009607,0.6133909287257019,0.6083943135295445,0.6286870184713581,0.6399858160600883,0.6313868024886368,0.6305325424712291,0.6242061829083524,0.6452483801295896,0.6301255601044454
299,0.6535682191211093,0.654143798227959,0.655335803991177,0.6519343171403744,0.6708207386722318,0.6561973159446552,0.6572890595408736,0.653694475183257,0.672283823627708,0.656932571835986
300,0.6321458705866871,0.6310543957022209,0.6262162978100834,0.6309034470479862,0.6440088866182083,0.6374445553981561,0.6361905204245141,0.6320645905420992,0.6503100253129281,0.6346539405339712
301,0.6355499757006318,0.633745931696685,0.6321038834808477,0.6377406005625672,0.6478727007643256,0.6430054636761262,0.6424090246380867,0.6338011575335405,0.6551698746741675,0.639334786386463
302,0.6498975887133149,0.6497238222702031,0.6494798098181738,0.6516019787191565,0.6503967050924659,0.6432907667167015,0.6453907526674998,0.6486368577111632,0.6465072944934523,0.6483299935669444
303,0.6685790159334603,0.6705372949861376,0.672161539232388,0.6606289875405017,0.671351504826803,0.6679109463206067,0.6690216120519759,0.6696228747035441,0.6732805558339179,0.6556101145739386
304,0.6520837144330068,0.6432449736417608,0.6426463007001147,0.6575757071824123,0.6687426205245041,0.6566361232601068,0.6578168393394642,0.6502502785492159,0.6730746844494704,0.6618703540485258
305,0.6807875268236319,0.6809038250874113,0.6793544320893171,0.6883881810951545,0.6907516619397049,0.6884407028917,0.6894986419364036,0.6805624334098651,0.6956962139287804,0.6776587283722745
306,0.6535310867315963,0.6507734272790239,0.6522399035460508,0.6524579510376496,0.6687730339384508,0.6617613106791965,0.6635569959041275,0.6539885589198526,0.6770502877371801,0.6588924897603188
307,0.6488126198154285,0.6480435719487004,0.6473971259157986,0.6538392950023034,0.6642195835995899,0.6542628286100667,0.6535197871929381,0.6481178760904133,0.6661440608699529,0.6530553863072328
308,0.6808767287246477,0.6802221744293689,0.6793852800089768,0.6776320095751943,0.7038048306106992,0.6865900526448669,0.6911158280579374,0.6809982888080566,0.7069186389010969,0.6774262925109638
309,0.6651147195884864,0.6656919250651478,0.6657980290130635,0.6690575422930336,0.6756105221163069,0.6724443803105026,0.6750333166396455,0.6659338420663956,0.6816711796212513,0.6694352723476135
310,0.6382040980313379,0.6285817597428687,0.629634391321816,0.6443551627159502,0.6597267979108076,0.6444997991161109,0.6468220168742467,0.6393169947770189,0.6639132181599036,0.6583005222981116
311,0.6674776444050592,0.6616289374043341,0.6602352372512689,0.6636832353178119,0.676468218802868,0.6746475469266092,0.6735599774430033,0.6678482236365101,0.6824619350680738,0.6746072665753645
312,0.6483797804727368,0.6448380626761339,0.6418210438123609,0.6494926499834974,0.6662153127459526,0.6597412049457105,0.6599781657540854,0.6505166591911173,0.6745851070131936,0.6603039868656009
313,0.6151132696175494,0.612412104959541,0.6160019644833876,0.6254385007561702,0.6273328240228254,0.622296886449742,0.6239885249224341,0.6148755047630926,0.6331093406507741,0.6085571960897426
314,0.6600879443597982,0.65343290887417,0.6549999605276662,0.6560775552415312,0.6721506895816722,0.6667587687789628,0.667808732859139,0.6616826266469831,0.6785373131971801,0.6589906134790126
315,0.66116357811769,0.6471679710731023,0.6465653273703325,0.6654138021266979,0.6775221828389276,0.6630508044500479,0.6651679869321471,0.6613776752226214,0.6789812149614228,0.6578093901404318
316,0.6610256989368739,0.646296804168616,0.6496644457708874,0.6671076193395389,0.670196976785455,0.6674544662590544,0.6681078290609321,0.6598722312742995,0.6751092971106845,0.6700840498814268
317,0.6203645878623546,0.6198981810132886,0.6134514897350967,0.618787500296445,0.6482422785950878,0.6312144760037629,0.6325030237393181,0.619870512810378,0.6575941311789026,0.6338508604811105
318,0.6668065074214602,0.6689263942618264,0.6704299917580582,0.6691862753105579,0.6743096445569771,0.6678497442027963,0.667077526229423,0.6654885392457509,0.675185814949843,0.6719447270135213
319,0.6378853236647128,0.6315080468335745,0.6347504263460353,0.6340876194843721,0.6556915404348013,0.6467991802691354,0.6478525057682111,0.63739090557331,0.6605497355938033,0.6468923315037476
320,0.6628432752051351,0.6615468530141816,0.6617998134416847,0.6614282778137895,0.6848587374112662,0.6692542410396674,0.6695862516007652,0.6631278556860761,0.690273671562505,0.6603611010102607
321,0.6463121587602576,0.6455152515774676,0.6456419393860137,0.6441216856834603,0.6566678654330271,0.6527037630365842,0.6544446987282179,0.6441707261254781,0.6643672148298296,0.6547798084153399
322,0.6293148152323406,0.6152421106426472,0.6183121773048046,0.6276463824318536,0.6399792573219399,0.6340345260373218,0.6367476082038794,0.6249333002652958,0.6429178033804552,0.6366348762579006
323,0.634202302631579,0.6369736842105264,0.6341282894736842,0.6358470394736843,0.6519572368421053,0.63703125,0.6366858552631579,0.634860197368421,0.6541036184210526,0.6408552631578948
324,0.6668929885740916,0.65792581998168,0.6570499943754319,0.6659408295434458,0.6815048130232857,0.6716055731434908,0.6734616806209524,0.6666398830089832,0.6835296575441528,0.6674795506773588
325,0.6479679339433023,0.6477972046966064,0.6441381665230989,0.6420040509393988,0.6730612529974623,0.6547854631806859,0.6564151514446023,0.6480416579361938,0.6776088592958195,0.6521896025888763
326,0.649117254296665,0.6495855084025598,0.6472962661070741,0.6550961655191551,0.6680598671545759,0.6528242659683321,0.6552869357104455,0.64611262378384,0.6713983455021592,0.6509295711139245
327,0.6417977230167542,0.6360721210413801,0.6410146993023217,0.6396848018825713,0.6579553552193295,0.6440183616989543,0.6456258389539797,0.6422451651392871,0.6589165271862519,0.6558258621546824
328,0.6240293761698226,0.6245743537317808,0.6263295573278811,0.6295129779829065,0.639036930686371,0.6301519171934783,0.6327527756271001,0.6237550081558711,0.6431111077702525,0.6294490840618493
329,0.6581409905948165,0.6521627168065163,0.6424841728271807,0.6531016504631281,0.6758262220003645,0.6642024610362341,0.6651532799290055,0.6545674962561506,0.6805010815564905,0.6626573803354806
330,0.6290858096477969,0.6283737145153822,0.6298852784160908,0.6265825549798604,0.6432971315235341,0.6371547649212327,0.6375828957370403,0.628190229880036,0.6503831333933299,0.62426278494727
331,0.6486828084530486,0.643386041736344,0.6453694125333479,0.6438799399544214,0.665300344562064,0.6568535183442354,0.6578957602532493,0.6470066656814629,0.6730860471808912,0.6577363127970195
332,0.6598918283153196,0.652188828199485,0.6517254898466528,0.6626896791381907,0.6761532224291404,0.6637589214908802,0.6630193621969366,0.6599809318447104,0.6777659963111139,0.6640262320790526
333,0.6318850317282568,0.6338969764837626,0.6357372153788727,0.625658827920866,0.6536020903322135,0.638073908174692,0.6402314296379246,0.6301082493467712,0.6595147443075775,0.6459649122807017
334,0.6670745481927711,0.6637031078860898,0.6656327012595837,0.6731499863088719,0.6797645125958379,0.672559556407448,0.6742367196056955,0.6671430038335159,0.6844537239868566,0.6681356106243155
335,0.6482274230345287,0.6483897704066375,0.6470482684371075,0.6516794408414721,0.6591474199584733,0.654370989379064,0.6527560602565089,0.6451855459571232,0.6670597181991405,0.6625396255756923
336,0.6700151297977385,0.6707437490046185,0.6695492912884218,0.6732839624143973,0.6854355789138398,0.6773690078037904,0.6807373785634655,0.6702978181239051,0.6908265647396082,0.6690277114190157
337,0.6498111292308716,0.6506597996472193,0.6509218890405032,0.6482011515292708,0.6649083103138417,0.6560971145205844,0.6585432821912337,0.6496738443105801,0.6705577927912937,0.6459921123573069
338,0.638520544686924,0.6297422251293334,0.6289952131771421,0.6449872153178331,0.6631533567223643,0.6440432300648153,0.6445412380329428,0.6381191651305227,0.6673381102455849,0.6591469941130998
339,0.6486211162046133,0.6475551189696572,0.647391399257804,0.648155424579786,0.6694971985738194,0.6458196900240122,0.6457833078658226,0.6486138397729754,0.6670668704067525,0.6535836425816779
340,0.6557307248008056,0.6526724623085809,0.652816859690175,0.6617324723793726,0.6630209413228281,0.6633097360860164,0.6660273688575575,0.6541275436154143,0.6692337312283404,0.6508286188205326
341,0.6699123240790889,0.6704460718518693,0.6712192211992056,0.6709444980808628,0.6803086318003784,0.6799397178986036,0.6802379887128045,0.6651753125956625,0.6898532978548049,0.6729421276128131
342,0.6412473877525172,0.6405666202267114,0.6409426255461972,0.6503942118928504,0.6531251978975365,0.6414888227471345,0.6395494268887341,0.6414096637325059,0.6544788170476854,0.6424347729719461
343,0.6533915085848498,0.6477468519359844,0.6492126625463959,0.6609262894418776,0.6738271372118739,0.6612691691168276,0.6642865102563883,0.6519771299256808,0.680487574897779,0.64164787971781
344,0.6699649458253665,0.6649458253664755,0.6668140535372848,0.6676147227533461,0.6890137029955385,0.6711759082217973,0.6727374123645634,0.6692080943275972,0.6904875717017208,0.6731437221159975
345,0.6466011528791317,0.6394493162445576,0.6405454712700067,0.6519822775495187,0.6582372600723616,0.6518672962531428,0.6520052738087938,0.6469154350892254,0.6615487214079843,0.6393803274667321
346,0.6372556881556597,0.6284528070802138,0.6308767888256264,0.6437512302162993,0.6553207310583141,0.644057417384141,0.6472359317931633,0.6374160719102434,0.661313251343214,0.6446625015491613
347,0.6783598973029309,0.6757501037986053,0.6761525881864477,0.6777582890600506,0.692569714532652,0.6785632578357356,0.6824694747366905,0.6755721633324012,0.6931459027089317,0.684011625443792
348,0.6211879186973317,0.6173289758928134,0.6189426415217356,0.6232987237371844,0.6401362650975534,0.628482013333116,0.6299163827810468,0.6198024482078531,0.6461182376815374,0.6179442877866701
349,0.6330216516574056,0.6214600498179728,0.6259206744587086,0.6346809733665453,0.6421153477677716,0.6395171488790956,0.6393102126844223,0.6285571948649167,0.6484843839816057,0.636340295075685
350,0.6541446742943317,0.6554150411434941,0.6543823558338524,0.6527800544208766,0.6695161131691965,0.6559518735862047,0.6553781595252925,0.6539520702881684,0.6704012720060322,0.6500631085467004
351,0.6406270358306189,0.6333021172638437,0.6341083061889251,0.6412947882736156,0.6575488599348535,0.6470521172638436,0.6499348534201954,0.6406514657980455,0.6612377850162866,0.6396335504885994
352,0.6537560909070241,0.65327866988989,0.6563250706658886,0.6465417288703309,0.6656840382239938,0.6573026470343061,0.6581438173978281,0.6523996089694526,0.6671769261664608,0.6549837449510832
353,0.6573564152334522,0.652763357859733,0.6542567598067982,0.6628974254803713,0.6665086745211334,0.6602341293128094,0.659730059134203,0.6552310447042538,0.6695707127702795,0.6579056260250681
354,0.6468817832693271,0.6491567874436467,0.649006511938554,0.6459676072800133,0.6595007513775255,0.644857238270162,0.6492987143095675,0.6465770579395559,0.6604524962431124,0.64666471865086
355,0.6538359201773836,0.6524692602297923,0.6515581535980649,0.6630195525095747,0.6689619028421689,0.6569643217093328,0.6584962709131224,0.6531183229187664,0.672364442652691,0.652336222535779
356,0.6587111333561638,0.6558792796115311,0.6590799329136043,0.6547421476427562,0.6735333631885356,0.6687828736510278,0.6697224344283168,0.6583511147405671,0.680672268907563,0.6537762440399357
357,0.6514751852347619,0.6482468641979197,0.6491405579483626,0.6584987519783309,0.6666089243391784,0.6555853890914245,0.6547979937165849,0.6512074708073164,0.6704671616758923,0.6572861631010779
358,0.6636213243513123,0.6557893795549726,0.6546939505492049,0.6675484745964797,0.6726679285213945,0.6660133836088051,0.6658419899548415,0.6612143612978225,0.6745085473270042,0.6697989477920027
359,0.6456116492500517,0.6437268374926437,0.6436154984014888,0.652303923907684,0.659159230805936,0.6437864834343338,0.6494568242910086,0.6452975139571504,0.6573300885941054,0.6375475179335465
360,0.6648218269469114,0.6662236202165942,0.6657663278999598,0.6705700341046046,0.6744506081560435,0.6664415819749899,0.6671510261297684,0.6647662680673203,0.6761857547032728,0.6671894899694853
361,0.668494294888005,0.6567698874303624,0.6619347571208534,0.6806210104446846,0.6814869307340399,0.6763450500777796,0.6795098737902021,0.6675785650244833,0.6860234334888925,0.6600879713709894
362,0.6432814331683753,0.6403507391642999,0.6418770603368922,0.6471287066394971,0.6602047158603652,0.6503229664130665,0.6492765709700007,0.6436905501837092,0.6638238279190892,0.6475378236548311
363,0.6657367399095911,0.6637796725941503,0.6641941103785965,0.6722180863719042,0.6717806242660997,0.6711129189467141,0.6720338918010391,0.6658326745819168,0.6762319930620045,0.6621756448728674
364,0.6408002840863235,0.6400174325698513,0.6387463076848579,0.6448033186447791,0.658967281648992,0.6404371055477539,0.6420108792148888,0.6398640905202331,0.6593304601875616,0.6413571578454635
365,0.6414481076048923,0.6356577637957048,0.6318055600141248,0.6376681326442168,0.6562630413148856,0.6484302269590061,0.6491765914416873,0.6418734551057751,0.6643205675580238,0.6587348720747328
366,0.6802015615863516,0.6747712654352837,0.6709145942971142,0.6828758642039006,0.6953616757816531,0.6828844632476868,0.6861091046675609,0.6795652323461631,0.6979757850926976,0.6813624324975063
367,0.6446770548352563,0.6450378652710044,0.6465326513619603,0.658419570992427,0.6521549502398795,0.6513223107727687,0.6507592878950081,0.6371674398318862,0.6594663177510804,0.6458586098885849
368,0.6700519927873148,0.6704562912889844,0.6739049575082274,0.6769978410460011,0.6875904617897486,0.6751218959982535,0.6762054159827283,0.6707393002401533,0.6918679399374146,0.6624269230458232
369,0.6453706297942586,0.6457795379338023,0.6414670715362073,0.6490962372878789,0.6690267229041564,0.6465822094669806,0.6480739669390196,0.6460900052249373,0.6691175913796106,0.6519207323999121
370,0.6514586829894363,0.6357858623753578,0.6366497186296771,0.652738012966071,0.6707144502583342,0.6567446605456281,0.6584065554348899,0.6515615230197124,0.675083094744463,0.66167686839767
371,0.660386686164379,0.6591528465552196,0.6615872910365914,0.6561367941772741,0.6752135331848849,0.6573581707600784,0.6584798431320417,0.6601000365582106,0.6715992555418924,0.6577943766825085
372,0.6421316838854155,0.6403959340997827,0.6418111737331524,0.6400795864170294,0.6614164051248325,0.6454574970238343,0.6477218804372258,0.642202445867084,0.6643384587207899,0.6282040609052538
373,0.6561299206754951,0.6562288701617824,0.6581666309349077,0.6597044708676221,0.6710589244190841,0.6615432821544601,0.6626894470372875,0.6561093061991853,0.6756270923693455,0.6592385837030196
374,0.660558429917124,0.6514806019909104,0.6495620311689129,0.6651150356193681,0.6764927896334272,0.6680007548475365,0.6693610530123134,0.6607667992891852,0.682783185771124,0.6523415999622576
375,0.6783910196445276,0.678453383224197,0.6744175687113012,0.6780613835805603,0.6870773753842042,0.6812419261437035,0.6822931979152747,0.6786493830460154,0.6917724620250345,0.6700521181344381
376,0.6575581395348837,0.6535880398671097,0.6480481727574751,0.6617441860465116,0.673421926910299,0.6569850498338871,0.660639534883721,0.6565365448504984,0.6723837209302326,0.6551661129568106
377,0.6303463694237218,0.6213482166216099,0.6231399192941008,0.6371484972688426,0.6558662406748218,0.6371088578291857,0.640676407398305,0.6293553834322998,0.6598539683043041,0.6314959131737714
378,0.6749434340429197,0.6729587322962255,0.6723715424303397,0.6809836604633319,0.68421711932481,0.6799815230922202,0.6807252969223422,0.6749630070384492,0.6877637461147604,0.6714202948476047
379,0.66081611342704,0.6556195495223567,0.6567086253171373,0.6540083699757712,0.6762712002675781,0.6679583295943091,0.6682112235990896,0.6607794030069913,0.681581974367969,0.6680929344678213
380,0.6642095791805094,0.6658437922972806,0.6629752676264304,0.6627522456010828,0.6828396087117017,0.666728189984004,0.663290574627784,0.6620293466223699,0.6828165374677002,0.6569959702227144
381,0.6524299902311951,0.6518112992510583,0.6534475740801042,0.6538505372842722,0.6651742103549333,0.6562113318137415,0.6572289156626506,0.6523200911755128,0.6678931943992185,0.6557106805600782
382,0.6448214271966495,0.6384968935492067,0.6428697908246145,0.6417611689801449,0.666397209968358,0.6558653024458969,0.6569739242903665,0.644863770392098,0.6748427527696299,0.6560000307950512
383,0.6443632193793449,0.6333512506271053,0.6367268687737404,0.6439762058338708,0.6584748799541317,0.6500680857163335,0.6503045939941231,0.6370601304378987,0.6616211567404859,0.6478105067010679
384,0.6417860726469998,0.6361709813365443,0.6400280955247842,0.6457876781055589,0.6569536423841059,0.6456271322496488,0.6445354204294602,0.6395825807746337,0.6627252659040739,0.6353722657033916
385,0.6629342247536665,0.6564084796613009,0.6572841630750955,0.6659762727868054,0.6805202320941779,0.6605089624293742,0.662976105264761,0.6630979394788542,0.6784414358162131,0.6688964866058511
386,0.6696126707343266,0.6660289403135864,0.6663431630696779,0.675666430668141,0.6839475924172879,0.6782756727946734,0.6780767976325901,0.6698195009028932,0.6892456267351857,0.6617769893482464
387,0.6475423880620264,0.6483718466942374,0.652635965014759,0.6500541289905527,0.6575854576041497,0.6536445555581517,0.6541819512916969,0.6474761871383288,0.6634734456412533,0.6652920239569461
